address,length,value
0x00c3d1a0,122,10CUtlRBTreeIN7CUtlMapIPKc10CUtlStringi22CDefCaselessStringLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiES2_E
0x00c3d220,134,10CUtlMemoryIN11CUtlHashMapIjPN10ClFriend_t21AppRichPresenceInfo_tE10CDefEqualsIjE28HashFunctorUnpaddedStructureIjEjE12HashBucket_tEE
0x00c3d2c0,124,10CUtlMemoryIN11CUtlHashMapI27ECommunityLinkFilterHitTypeP9CListHash10CDefEqualsIS1_E11HashFunctorIS1_ES1_E12HashBucket_tEE
0x00c3d340,129,10CUtlRBTreeIN7CUtlMapIjN12CUserFriends20AppRichPresenceMap_tEi8CDefLessE6Node_tEiNS4_8CKeyLessE25CDefRBTreeBalanceListenerIiEjE
0x00c3d3e0,92,10CUtlMemoryIN11CUtlHashMapIjP17CProfileItemCache10CDefEqualsIjE11HashFunctorIjEjE6Node_tEE
0x00c3d440,116,10CUtlVectorIN11CUtlHashMapIjP17CProfileItemCache10CDefEqualsIjE11HashFunctorIjEjE12HashBucket_tE10CUtlMemoryIS8_EE
0x00c3d4c0,54,10CUtlMemoryI37OverlayBrowserProtocalRegistrations_tE
0x00c3d500,79,14CUtlHashMapLRUI8CSteamID7CUtlPtrI5CLockE10CDefEqualsIS0_E11HashFunctorIS0_EE
0x00c3d560,100,10CUtlMemoryIN11CUtlHashMapIj26UserEquippedProfileItems_t10CDefEqualsIjE11HashFunctorIjEjE6Node_tEE
0x00c3d5e0,124,10CUtlVectorIN11CUtlHashMapIj26UserEquippedProfileItems_t10CDefEqualsIjE11HashFunctorIjEjE12HashBucket_tE10CUtlMemoryIS7_EE
0x00c3d660,90,10CUtlMemoryIN11CUtlHashMapIy16ProfileItemDef_t10CDefEqualsIyE11HashFunctorIyEyE6Node_tEE
0x00c3d6c0,114,10CUtlVectorIN11CUtlHashMapIy16ProfileItemDef_t10CDefEqualsIyE11HashFunctorIyEyE12HashBucket_tE10CUtlMemoryIS7_EE
0x00c3d740,131,10CUtlRBTreeIN7CUtlMapI10CUtlStringS1_i22CDefCaselessStringLessE6Node_tEiNS3_8CKeyLessE25CDefRBTreeBalanceListenerIiE10StringViewE
0x00c3d7e0,118,10CUtlRBTreeIN7CUtlMapI8CSteamIDP14ClChatMember_ti8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiES1_E
0x00c3d858,28,10CUtlMemoryI11ClChatMsg_tE
0x00c3d880,51,7CUtlMapIPKc10CUtlStringi22CDefCaselessStringLessE
0x00c3d8c0,127,10CUtlMemoryIN11CUtlHashMapIjPN10ClFriend_t21AppRichPresenceInfo_tE10CDefEqualsIjE28HashFunctorUnpaddedStructureIjEjE6Node_tEE
0x00c3d940,151,10CUtlVectorIN11CUtlHashMapIjPN10ClFriend_t21AppRichPresenceInfo_tE10CDefEqualsIjE28HashFunctorUnpaddedStructureIjEjE12HashBucket_tE10CUtlMemoryIS9_EE
0x00c3d9e0,34,10CUtlMemoryI17ClFriendChatMsg_tE
0x00c3da20,117,10CUtlMemoryIN11CUtlHashMapI27ECommunityLinkFilterHitTypeP9CListHash10CDefEqualsIS1_E11HashFunctorIS1_ES1_E6Node_tEE
0x00c3daa0,141,10CUtlVectorIN11CUtlHashMapI27ECommunityLinkFilterHitTypeP9CListHash10CDefEqualsIS1_E11HashFunctorIS1_ES1_E12HashBucket_tE10CUtlMemoryIS9_EE
0x00c3db40,43,10CUtlMemoryIPN9CHashTrie13CHashTrieNodeEE
0x00c3db80,60,7CUtlMapIjN12CUserFriends20AppRichPresenceMap_tEi8CDefLessE
0x00c3dbc0,69,11CUtlHashMapIjP17CProfileItemCache10CDefEqualsIjE11HashFunctorIjEjE
0x00c3dc20,71,10CUtlVectorI37OverlayBrowserProtocalRegistrations_t10CUtlMemoryIS0_EE
0x00c3dc80,134,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapIPKcii22CDefCaselessStringLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiES3_E6Node_tEE
0x00c3dd20,158,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapIyN18CUtlSparse2DVectorIsyE16CUtlSparseHeaderEi8CDefLessE6Node_tEiNS6_8CKeyLessE25CDefRBTreeBalanceListenerIiEyE6Node_tEE
0x00c3ddc0,158,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapIsN18CUtlSparse2DVectorIsyE16CUtlSparseHeaderEi8CDefLessE6Node_tEiNS6_8CKeyLessE25CDefRBTreeBalanceListenerIiEsE6Node_tEE
0x00c3de60,77,11CUtlHashMapIj26UserEquippedProfileItems_t10CDefEqualsIjE11HashFunctorIjEjE
0x00c3dec0,67,11CUtlHashMapIy16ProfileItemDef_t10CDefEqualsIyE11HashFunctorIyEyE
0x00c3df20,51,7CUtlMapI10CUtlStringS0_i22CDefCaselessStringLessE
0x00c3df60,47,7CUtlMapI8CSteamIDP14ClChatMember_ti8CDefLessE
0x00c3dfa0,45,10CUtlVectorI11ClChatMsg_t10CUtlMemoryIS0_EE
0x00c3dfe0,49,8CUtlDictI10CUtlString22CDefCaselessStringLessiE
0x00c3e020,104,11CUtlHashMapIjPN10ClFriend_t21AppRichPresenceInfo_tE10CDefEqualsIjE28HashFunctorUnpaddedStructureIjEjE
0x00c3e0a0,51,10CUtlVectorI17ClFriendChatMsg_t10CUtlMemoryIS0_EE
0x00c3e0e0,94,11CUtlHashMapI27ECommunityLinkFilterHitTypeP9CListHash10CDefEqualsIS0_E11HashFunctorIS0_ES0_E
0x00c3e140,60,10CUtlVectorIPN9CHashTrie13CHashTrieNodeE10CUtlMemoryIS2_EE
0x00c3e17c,26,23CommunityItemDownload_t
0x00c3e198,25,22EquippedProfileItems_t
0x00c3e1c0,111,10CUtlRBTreeIN7CUtlMapIPKcii22CDefCaselessStringLessE6Node_tEiNS4_8CKeyLessE25CDefRBTreeBalanceListenerIiES2_E
0x00c3e240,125,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapI8CSteamIDyi8CDefLessE6Node_tEiNS4_8CKeyLessE25CDefRBTreeBalanceListenerIiES2_E6Node_tEE
0x00c3e2c0,164,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapI8CSteamIDN12CUserFriends22ClPersonaNameHistory_tEi8CDefLessE6Node_tEiNS6_8CKeyLessE25CDefRBTreeBalanceListenerIiES2_E6Node_tEE
0x00c3e380,93,10CUtlMemoryIN11CUtlHashMapIjP11CInGameChat10CDefEqualsIjE11HashFunctorIjEjE12HashBucket_tEE
0x00c3e3e0,126,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapIy10CUtlStringi8CDefLessE6Node_tEiNS4_8CKeyLessE25CDefRBTreeBalanceListenerIiEyE6Node_tEE
0x00c3e460,168,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapIsN18CUtlSparse2DVectorIsyE26CUtlSparse2DColumnIteratorEi8CDefLessE6Node_tEiNS6_8CKeyLessE25CDefRBTreeBalanceListenerIiEsE6Node_tEE
0x00c3e520,135,10CUtlRBTreeIN7CUtlMapIyN18CUtlSparse2DVectorIsyE16CUtlSparseHeaderEi8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiEyE
0x00c3e5c0,135,10CUtlRBTreeIN7CUtlMapIsN18CUtlSparse2DVectorIsyE16CUtlSparseHeaderEi8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiEsE
0x00c3e660,133,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapIsP16ClFriendsGroup_ti8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiEsE6Node_tEE
0x00c3e700,122,10CUtlMemoryIN11CUtlHashMapIjPN12CUserFriends24FriendsWhoPlayGameData_tE10CDefEqualsIjE11HashFunctorIjEjE12HashBucket_tEE
0x00c3e780,138,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapIyN12CUserFriends7Event_tEi8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiEyE6Node_tEE
0x00c3e820,155,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapI8CSteamIDN12CUserFriends13CoplayEvent_tEi8CDefLessE6Node_tEiNS6_8CKeyLessE25CDefRBTreeBalanceListenerIiES2_E6Node_tEE
0x00c3e8c0,133,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapI8CSteamID8ClClan_ti8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiES2_E6Node_tEE
0x00c3e960,145,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapIiP10CUtlVectorI8CSteamIDS_IS3_EEi8CDefLessE6Node_tEiNS8_8CKeyLessE25CDefRBTreeBalanceListenerIiEiE6Node_tEE
0x00c3ea00,158,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapI8CSteamIDN12CUserFriends16ClFriendSource_tEi8CDefLessE6Node_tEiNS6_8CKeyLessE25CDefRBTreeBalanceListenerIiES2_E6Node_tEE
0x00c3eaa0,137,10CUtlMemoryIN10CUtlRBTreeIN7CUtlMapI8CSteamIDP10ClFriend_ti8CDefLessE6Node_tEiNS6_8CKeyLessE25CDefRBTreeBalanceListenerIiES2_E6Node_tEE
0x00c3eb40,32,29EquippedProfileItemsChanged_t
0x00c3eb60,24,21EmoticonListChanged_t
0x00c3eb78,22,19TradeStartSession_t
0x00c3eb90,24,21TradeInviteCanceled_t
0x00c3ebc0,38,35MultiplayerSessionShareURLChanged_t
0x00c3ebe8,23,20RichInviteReceived_t
0x00c3ec00,29,26FriendsWhoPlayGameUpdate_t
0x00c3ec20,30,27GameServerChangeRequested_t
0x00c3ec40,25,22GameOverlayActivated_t
0x00c3ec60,39,36OverlayBrowserProtocolRegistration_t
0x00c3eca0,37,34OverlayBrowserProtocolNavigation_t
0x00c3ece0,36,33NotifyChatRoomVoiceStateChanged_t
0x00c3ed04,24,21NotifyRequestResume_t
0x00c3ed1c,17,14NotifyHangup_t
0x00c3ed30,23,20NotifyIncomingCall_t
0x00c3ed60,34,31VoiceMutingHotKeyStateChanged_t
0x00c3ed84,29,26VoiceEnabledStateChanged_t
0x00c3eda4,28,25OpenInviteToTradeDialog_t
0x00c3edc0,19,16OpenChatDialog_t
0x00c3edd4,22,19OpenFriendsDialog_t
0x00c3edec,28,25VoiceInputDeviceChanged_t
0x00c3ee08,20,16GameUsingVoice_t
0x00c3ee1c,23,20VoiceCallInitiated_t
0x00c3ee40,40,7CUtlMapIPKcii22CDefCaselessStringLessE
0x00c3ee80,102,10CUtlRBTreeIN7CUtlMapI8CSteamIDyi8CDefLessE6Node_tEiNS3_8CKeyLessE25CDefRBTreeBalanceListenerIiES1_E
0x00c3ef00,141,10CUtlRBTreeIN7CUtlMapI8CSteamIDN12CUserFriends22ClPersonaNameHistory_tEi8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiES1_E
0x00c3efa0,86,10CUtlMemoryIN11CUtlHashMapIjP11CInGameChat10CDefEqualsIjE11HashFunctorIjEjE6Node_tEE
0x00c3f000,110,10CUtlVectorIN11CUtlHashMapIjP11CInGameChat10CDefEqualsIjE11HashFunctorIjEjE12HashBucket_tE10CUtlMemoryIS8_EE
0x00c3f080,103,10CUtlRBTreeIN7CUtlMapIy10CUtlStringi8CDefLessE6Node_tEiNS3_8CKeyLessE25CDefRBTreeBalanceListenerIiEyE
0x00c3f100,145,10CUtlRBTreeIN7CUtlMapIsN18CUtlSparse2DVectorIsyE26CUtlSparse2DColumnIteratorEi8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiEsE
0x00c3f1a0,57,10CUtlMemoryIN18CUtlSparse2DVectorIsyE14CUtlSparseNodeEE
0x00c3f1e0,66,7CUtlMapIyN18CUtlSparse2DVectorIsyE16CUtlSparseHeaderEi8CDefLessE
0x00c3f240,66,7CUtlMapIsN18CUtlSparse2DVectorIsyE16CUtlSparseHeaderEi8CDefLessE
0x00c3f2a0,110,10CUtlRBTreeIN7CUtlMapIsP16ClFriendsGroup_ti8CDefLessE6Node_tEiNS4_8CKeyLessE25CDefRBTreeBalanceListenerIiEsE
0x00c3f320,115,10CUtlMemoryIN11CUtlHashMapIjPN12CUserFriends24FriendsWhoPlayGameData_tE10CDefEqualsIjE11HashFunctorIjEjE6Node_tEE
0x00c3f3a0,139,10CUtlVectorIN11CUtlHashMapIjPN12CUserFriends24FriendsWhoPlayGameData_tE10CDefEqualsIjE11HashFunctorIjEjE12HashBucket_tE10CUtlMemoryIS9_EE
0x00c3f440,115,10CUtlRBTreeIN7CUtlMapIyN12CUserFriends7Event_tEi8CDefLessE6Node_tEiNS4_8CKeyLessE25CDefRBTreeBalanceListenerIiEyE
0x00c3f4c0,132,10CUtlRBTreeIN7CUtlMapI8CSteamIDN12CUserFriends13CoplayEvent_tEi8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiES1_E
0x00c3f560,43,10CUtlMemoryIN12CUserFriends10ClanName_tEE
0x00c3f5a0,110,10CUtlRBTreeIN7CUtlMapI8CSteamID8ClClan_ti8CDefLessE6Node_tEiNS4_8CKeyLessE25CDefRBTreeBalanceListenerIiES1_E
0x00c3f620,53,10CUtlMemoryIN12CUserFriends20ClFriendSourceItem_tEE
0x00c3f660,132,10CUtlRBTreeIN7CUtlMapIiP10CUtlVectorI8CSteamID10CUtlMemoryIS2_EEi8CDefLessE6Node_tEiNS8_8CKeyLessE25CDefRBTreeBalanceListenerIiEiE
0x00c3f700,113,10CUtlMemoryIN10CUtlRBTreeIN12CUserFriends14AppIdAndPipe_tEi8CDefLess25CDefRBTreeBalanceListenerIiES2_E6Node_tEE
0x00c3f780,135,10CUtlRBTreeIN7CUtlMapI8CSteamIDN12CUserFriends16ClFriendSource_tEi8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiES1_E
0x00c3f808,30,10CUtlMemoryIP12ClChatRoom_tE
0x00c3f840,114,10CUtlRBTreeIN7CUtlMapI8CSteamIDP10ClFriend_ti8CDefLessE6Node_tEiNS5_8CKeyLessE25CDefRBTreeBalanceListenerIiES1_E
0x00c3f8b4,28,25UserFriendRequestRollup_t
0x00c3f8d0,29,26UserRequestingFriendship_t
0x00c3f8f0,28,25ShowChatRoomGroupInvite_t
0x00c3f90c,28,25OpenChatRoomGroupDialog_t
0x00c3f928,26,23ChatMemberInfoChanged_t
0x00c3f944,26,23ChatMemberStateChange_t
0x00c3f960,20,17LobbyChatUpdate_t
0x00c3f974,20,17ChatRoomBanning_t
0x00c3f988,20,17ChatRoomKicking_t
0x00c3f99c,16,13LobbyKicked_t
0x00c3f9ac,25,22ChatRoomSpeakChanged_t
0x00c3f9c8,24,21ChatRoomDlgUIChange_t
0x00c3f9e0,20,14LobbyChatMsg_t
0x00c3f9f4,21,18ChatRoomDlgClose_t
0x00c3fa0c,26,23ChatRoomDlgSerialized_t
0x00c3fa28,22,19AvatarImageLoaded_t
0x00c3fa40,30,27UnreadChatMessagesChanged_t
0x00c3fa60,22,19FriendsMenuChange_t
0x00c3fa78,23,20PersonaStateChange_t
0x00c3fa90,31,7CUtlMapI8CSteamIDyi8CDefLessE
0x00c3fac0,70,7CUtlMapI8CSteamIDN12CUserFriends22ClPersonaNameHistory_tEi8CDefLessE
0x00c3fb20,63,11CUtlHashMapIjP11CInGameChat10CDefEqualsIjE11HashFunctorIjEjE
0x00c3fb60,34,7CUtlMapIy10CUtlStringi8CDefLessE
0x00c3fba0,76,7CUtlMapIsN18CUtlSparse2DVectorIsyE26CUtlSparse2DColumnIteratorEi8CDefLessE
0x00c3fbec,25,18CUtlSparse2DVectorIsyE
0x00c3fc20,41,7CUtlMapIsP16ClFriendsGroup_ti8CDefLessE
0x00c3fc60,92,11CUtlHashMapIjPN12CUserFriends24FriendsWhoPlayGameData_tE10CDefEqualsIjE11HashFunctorIjEjE
0x00c3fcc0,46,7CUtlMapIyN12CUserFriends7Event_tEi8CDefLessE
0x00c3fd00,61,7CUtlMapI8CSteamIDN12CUserFriends13CoplayEvent_tEi8CDefLessE
0x00c3fd40,60,10CUtlVectorIN12CUserFriends10ClanName_tE10CUtlMemoryIS1_EE
0x00c3fd80,39,7CUtlMapI8CSteamID8ClClan_ti8CDefLessE
0x00c3fdc0,70,10CUtlVectorIN12CUserFriends20ClFriendSourceItem_tE10CUtlMemoryIS1_EE
0x00c3fe20,64,7CUtlMapIiP10CUtlVectorI8CSteamID10CUtlMemoryIS1_EEi8CDefLessE
0x00c3fe60,90,10CUtlRBTreeIN12CUserFriends14AppIdAndPipe_tEi8CDefLess25CDefRBTreeBalanceListenerIiES1_E
0x00c3fec0,64,7CUtlMapI8CSteamIDN12CUserFriends16ClFriendSource_tEi8CDefLessE
0x00c3ff00,48,10CUtlVectorIP12ClChatRoom_t10CUtlMemoryIS1_EE
0x00c3ff40,43,7CUtlMapI8CSteamIDP10ClFriend_ti8CDefLessE
0x00c3ff80,36,33CAPIJobDownloadCommunityItemAsset
0x00c3ffc0,36,30CAPIJobGetEquippedProfileItems
0x00c40000,44,12CProtoBufMsgI22CMsgClientEmoticonListE
0x00c4002c,28,22CClientJobEmoticonList
0x00c40060,44,12CProtoBufMsgI25CMsgClientGetEmoticonListE
0x00c400a0,76,12CProtoBufMsgI55CMsgClientChatGetFriendMessageHistoryForOfflineMessagesE
0x00c40100,56,12CProtoBufMsgI37CMsgClientChatGetFriendMessageHistoryE
0x00c40140,56,12CProtoBufMsgI36CMsgFSEnumerateFollowingListResponseE
0x00c40180,48,12CProtoBufMsgI28CMsgFSEnumerateFollowingListE
0x00c401c0,32,29CAPIJobEnumerateFollowingList
0x00c401e0,48,12CProtoBufMsgI28CMsgFSGetIsFollowingResponseE
0x00c40220,40,12CProtoBufMsgI20CMsgFSGetIsFollowingE
0x00c40248,24,18CAPIJobIsFollowing
0x00c40260,52,12CProtoBufMsgI30CMsgFSGetFollowerCountResponseE
0x00c402a0,44,12CProtoBufMsgI22CMsgFSGetFollowerCountE
0x00c402cc,28,23CAPIJobGetFollowerCount
0x00c40300,60,12CProtoBufMsgI39CMsgClientGetClanActivityCountsResponseE
0x00c40340,52,12CProtoBufMsgI31CMsgClientGetClanActivityCountsE
0x00c40380,40,36CClientJobDownloadClanActivityCounts
0x00c403c0,44,12CProtoBufMsgI24CMsgTrading_StartSessionE
0x00c40400,40,35CClientJobIncomingTradeSessionStart
0x00c40440,32,29CClientJobInitiateTradeResult
0x00c40460,36,30CClientJobIncomingTradeRequest
0x00c404a0,52,12CProtoBufMsgI30CMsgTrading_CancelTradeRequestE
0x00c404e0,52,12CProtoBufMsgI33CMsgTrading_InitiateTradeResponseE
0x00c40520,52,12CProtoBufMsgI32CMsgTrading_InitiateTradeRequestE
0x00c40554,24,19CAPIJobRequestTrade
0x00c40580,48,12CProtoBufMsgI26CMsgClientRichPresenceInfoE
0x00c405b0,32,26CClientJobRichPresenceInfo
0x00c405e0,48,12CProtoBufMsgI28CMsgClientRichPresenceUploadE
0x00c40620,48,12CProtoBufMsgI29CMsgClientRichPresenceRequestE
0x00c40650,28,22CClientJobInviteToGame
0x00c40680,44,12CProtoBufMsgI22CMsgClientInviteToGameE
0x00c406c0,56,12CProtoBufMsgI35CMsgClientFriendProfileInfoResponseE
0x00c40700,48,12CProtoBufMsgI27CMsgClientFriendProfileInfoE
0x00c40740,36,31CAPIJobRequestFriendProfileInfo
0x00c40780,56,12CProtoBufMsgI35CMsgClientAMGetClanOfficersResponseE
0x00c407c0,48,12CProtoBufMsgI27CMsgClientAMGetClanOfficersE
0x00c40800,32,29CAPIJobRequestClanOfficerList
0x00c40820,40,36CClientVoiceCallPreAuthorizeResponse
0x00c40860,60,12CProtoBufMsgI39CMsgClientVoiceCallPreAuthorizeResponseE
0x00c408a0,52,12CProtoBufMsgI31CMsgClientVoiceCallPreAuthorizeE
0x00c408d4,32,28CClientVoiceCallPreAuthorize
0x00c40900,60,12CProtoBufMsgI41CMsgClientAMGetPersonaNameHistoryResponseE
0x00c40940,52,12CProtoBufMsgI33CMsgClientAMGetPersonaNameHistoryE
0x00c40980,36,32CAPIJobRequestPersonaNameHistory
0x00c409c0,48,12CProtoBufMsgI26CMsgClientMMSInviteToLobbyE
0x00c40a00,40,12CProtoBufMsgI19CMsgClientFriendMsgE
0x00c40a40,60,12CProtoBufMsgI41CMsgClientFSGetFriendsSteamLevelsResponseE
0x00c40a80,40,36CClientGetFriendsSteamLevelsResponse
0x00c40ac0,52,12CProtoBufMsgI33CMsgClientFSGetFriendsSteamLevelsE
0x00c40b00,40,12CProtoBufMsgI20CMsgClientHideFriendE
0x00c40b40,44,12CProtoBufMsgI25CMsgPersonaChangeResponseE
0x00c40b6c,24,21CAPIJobSetPersonaName
0x00c40b84,20,17CProfileItemCache
0x00c40b98,10,8ClClan_t
0x00c40bc0,39,N12CUserFriends20AppRichPresenceMap_tE
0x00c40be8,16,12CUserFriends
0x00c40c00,40,18CScheduledFunctionI12CUserFriendsE
0x00c40c40,60,17CInternalCallbackI12CUserFriends21ParentalLockChanged_tE
0x00c40c7c,15,12ClChatRoom_t
0x00c40c8c,17,14ClChatMember_t
0x00c40ca0,14,11ClChatMsg_t
0x00c40cc0,38,N10ClFriend_t21AppRichPresenceInfo_tE
0x00c40ce8,13,10ClFriend_t
0x00c40d00,40,37OverlayBrowserProtocalRegistrations_t
0x00c40d28,20,17ClFriendChatMsg_t
0x00c40d3c,20,15IP2PVoiceHelper
0x00c40d50,8,english
0x00c40d58,38,GameNotifications.EnumerateSessions#1
0x00c40d80,38,GameNotifications.GetSessionDetails#1
0x00c40da8,32,CJobEnumerateGameNotifications
0x00c40dc8,37,bitNum >= 0 && bitNum < this->Size()
0x00c40df0,35,/data/src/public/tier1/bitstring.h
0x00c40e14,71,( &src < m_Memory.Base() ) || ( &src >= ( m_Memory.Base() + m_Size ) )
0x00c40e5c,35,/data/src/public/tier1/utlvector.h
0x00c40e7f,8,AppId_t
0x00c40e87,10,m_unAppID
0x00c40e91,7,uint64
0x00c40e98,12,m_unContext
0x00c40ea9,12,m_rgchTitle
0x00c40ebc,14,m_timeUpdated
0x00c40eca,14,m_timeCreated
0x00c40ed8,16,m_rgchUserState
0x00c40ee8,16,m_rgchUserTitle
0x00c40ef8,19,GameNotification_t
0x00c40f0b,14,m_unSessionID
0x00c40f19,19,m_rgchUserMessage
0x00c40f50,26,GameNotificationRemoved_t
0x00c40f6a,21,IsValidIndex( elem )
0x00c40f7f,27,CJobGetNotificationDetails
0x00c40f9a,17,m_mapAppSessions
0x00c40fab,17,m_vecHashBuckets
0x00c40fbc,9,m_Memory
0x00c40fc5,11,m_memNodes
0x00c40fd0,22,m_bitsMigratedBuckets
0x00c40fec,15,nGrowSize >= 0
0x00c40ffc,35,/data/src/public/tier1/utlmemory.h
0x00c4101f,24,m_nAllocationCount >= 0
0x00c41037,9,num >= 0
0x00c41042,8,num > 0
0x00c41080,132,10CUtlMemoryIN11CUtlHashMapIjP10CUtlVectorIP26CGameNotifications_SessionS_IS3_EE10CDefEqualsIjE11HashFunctorIjEjE12HashBucket_tEE
0x00c41120,44,10CUtlMemoryIP26CGameNotifications_SessionE
0x00c41160,124,10CUtlMemoryIN11CUtlHashMapIjP10CUtlVectorIP26CGameNotifications_SessionS_IS3_EE10CDefEqualsIjE11HashFunctorIjEjE6Node_tEE
0x00c411e0,140,10CUtlVectorIN11CUtlHashMapIjPS_IP26CGameNotifications_Session10CUtlMemoryIS2_EE10CDefEqualsIjE11HashFunctorIjEjE12HashBucket_tES3_ISC_EE
0x00c41280,64,10CUtlVectorIP26CGameNotifications_Session10CUtlMemoryIS1_EE
0x00c412c0,112,11CUtlHashMapIjP10CUtlVectorIP26CGameNotifications_Session10CUtlMemoryIS2_EE10CDefEqualsIjE11HashFunctorIjEjE
0x00c41330,32,26CJobGetNotificationDetails
0x00c41360,36,30CJobEnumerateGameNotifications
0x00c41384,32,28CClientUserGameNotifications
0x00c413a4,28,Unexpected account type %d
0x00c413c0,38,/data/src/clientdll/userinterface.cpp
0x00c413e6,17,m_cRefCount == 0
0x00c413f7,22,pSteamNetworkingUtils
0x00c4140d,29,m_pSteamGameServerSerializer
0x00c4142a,23,m_pSteamUserSerializer
0x00c41444,40,STEAM_GAMESERVER_PACKET_HANDLER_NO_IPC
0x00c4146c,33,m_pClientGameServerPacketHandler
0x00c4148d,26,m_pSteamFriendsSerializer
0x00c414a7,26,m_pSteamBillingSerializer
0x00c414c4,43,m_pClientGameServerPacketHandlerSerializer
0x00c414ef,30,m_pSteamMatchmakingSerializer
0x00c4150d,23,m_pSteamAppsSerializer
0x00c41524,28,m_pSteamUserStatsSerializer
0x00c41540,33,m_pSteamUserNetworkingSerializer
0x00c41561,22,m_pSteamRemoteStorage
0x00c41577,20,m_pSteamScreenshots
0x00c4158c,34,m_pSteamGameCoordinatorSerializer
0x00c415b0,33,m_pSteamProductBuilderSerializer
0x00c415d4,31,m_pSteamDepotBuilderSerializer
0x00c415f3,29,m_pSteamAppManagerSerializer
0x00c41610,30,m_pSteamConfigStoreSerializer
0x00c41630,34,m_pSteamGameServerStatsSerializer
0x00c41652,28,m_pSteamGameStatsSerializer
0x00c4166e,23,m_pSteamHTTPSerializer
0x00c41685,24,m_pSteamAudioSerializer
0x00c4169d,24,m_pSteamMusicSerializer
0x00c416b8,34,m_pSteamUnifiedMessagesSerializer
0x00c416dc,33,m_pSteamStreamLauncherSerializer
0x00c416fd,22,m_pSteamUGCSerializer
0x00c41713,28,m_pSteamInventorySerializer
0x00c41730,31,m_pSteamStreamClientSerializer
0x00c4174f,28,m_pSteamShortcutsSerializer
0x00c4176c,36,m_pSteamGameNotificationsSerializer
0x00c41790,27,m_pSteamTimelineSerializer
0x00c417ab,24,m_pSteamVideoSerializer
0x00c417c3,30,m_pAppDisableUpdateSerializer
0x00c417e1,30,m_pSharedConnectionSerializer
0x00c417ff,20,m_pShaderSerializer
0x00c41814,41,m_pNetworkingSocketsSerializedSerializer
0x00c4183d,20,m_pCompatSerializer
0x00c41851,21,m_pPartiesSerializer
0x00c41866,29,m_pSteamRemotePlaySerializer
0x00c41883,30,m_pParentalSettingsSerializer
0x00c418a1,27,m_pSteamMatchMakingServers
0x00c418bc,20,m_pSteamHTMLSurface
0x00c418d0,27,m_pClientNetworkingSockets
0x00c418eb,28,m_pClientNetworkingMessages
0x00c41908,17,14CUserInterface
0x00c41960,23,serverbrowser_hist.vdf
0x00c41977,30,FavoriteServersLastUpdateTime
0x00c41998,36,GameServers.GetServerIPsBySteamID#1
0x00c419bc,95,steamIDGameServer.GetEAccountType() == k_EAccountTypeGameServer && steamIDGameServer.IsValid()
0x00c41a1c,40,/data/src/clientdll/usermatchmaking.cpp
0x00c41a44,18,iVec != iCheckVec
0x00c41a58,36,GameServers.GetServerSteamIDsByIP#1
0x00c41a7f,25,config/serverbrowser.vdf
0x00c41a98,8,Filters
0x00c41aa0,14,serverbrowser
0x00c41aae,10,Favorites
0x00c41ab8,8,address
0x00c41ac1,15,connectionport
0x00c41ad0,11,lastplayed
0x00c41adb,10,accountid
0x00c41ae8,43,CIPAndPort::GetIPv4 called on IPv6 address
0x00c41b14,32,/data/src/public/tier1/netadr.h
0x00c41b34,8,History
0x00c41b3c,11,lastupdate
0x00c41b48,37,- callback definition not available 
0x00c41b6d,21,CUser::SaveFavorites
0x00c41b82,8,filters
0x00c41b8a,10,favorites
0x00c41b94,8,history
0x00c41ba4,6,appID
0x00c41bac,37,CClientJobUpdateFavoriteGameAccounts
0x00c41bd4,83,GetLobbyMemberLimit( %s ) called on lobby for which no metadata has been received 
